source_name,candidate_id,model_name,feature_group,model,evaluation_level,split_regime,threshold,BA,macro_F1,false_positive,false_negative,true_positive,true_negative,near_threshold_errors,confidently_wrong_errors
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.47000000000000003,0.746524064171123,0.6834971464806594,54,12,43,133,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.48,0.7518716577540108,0.6908582834331338,52,12,43,135,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.49,0.7598930481283422,0.7020125557641455,49,12,43,138,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.5,0.7443850267379679,0.6935457516339869,48,14,41,139,15,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.51,0.7524064171122995,0.7047743109401815,45,14,41,142,13,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.52,0.7577540106951872,0.7123553331248045,43,14,41,144,14,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.53,0.7631016042780749,0.7200193525316056,41,14,41,146,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.54,0.7711229946524064,0.731684434968017,38,14,41,149,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.55,0.758288770053476,0.7265536723163841,36,16,39,151,10,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.56,0.7609625668449198,0.7304945954798558,35,16,39,152,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.5700000000000001,0.7625668449197861,0.7397849462365591,31,17,38,156,9,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.58,0.753475935828877,0.732945972119001,31,18,37,156,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.59,0.7497326203208556,0.7340659340659341,29,19,36,158,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.6,0.7524064171122995,0.7381374467595256,28,19,36,159,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.61,0.7577540106951872,0.7463844057849507,26,19,36,161,9,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.62,0.7513368983957219,0.7433722163308589,25,20,35,162,9,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.63,0.7475935828877005,0.744431643625192,23,21,34,164,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.64,0.7411764705882353,0.7411764705882353,22,22,33,165,9,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.65,0.7374331550802139,0.7420362428419147,20,23,32,167,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.66,0.7374331550802139,0.7420362428419147,20,23,32,167,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.67,0.7401069518716578,0.7463312368972745,19,23,32,168,10,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.68,0.7245989304812834,0.7348316897281044,18,25,30,169,10,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.6900000000000001,0.720855614973262,0.7353125,16,26,29,171,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.7000000000000001,0.720855614973262,0.7353125,16,26,29,171,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.71,0.7288770053475936,0.7485814752657236,13,26,29,174,5,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.72,0.7315508021390373,0.7531142611683849,12,26,29,175,4,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.73,0.7315508021390373,0.7531142611683849,12,26,29,175,3,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.74,0.7224598930481283,0.7446083074008929,12,27,28,175,4,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.75,0.7160427807486631,0.7404504578830129,11,28,27,176,5,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.76,0.706951871657754,0.7315882874889086,11,29,26,176,6,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.77,0.6887700534759358,0.7133671742808798,11,31,24,176,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.78,0.6550802139037433,0.6789031402034498,10,35,20,177,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.79,0.639572192513369,0.6622982647736925,9,37,18,178,12,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.8,0.6331550802139038,0.655569306930693,8,38,17,179,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.81,0.6240641711229946,0.6445069542115955,8,39,16,179,11,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.8200000000000001,0.6240641711229946,0.6445069542115955,8,39,16,179,9,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.8300000000000001,0.5967914438502674,0.6097781217750258,8,42,13,179,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.84,0.5994652406417113,0.6134311328443358,7,42,13,180,6,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.85,0.5903743315508021,0.6011865524060647,7,43,12,180,6,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.86,0.5903743315508021,0.6011865524060647,7,43,12,180,5,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.87,0.5812834224598931,0.5886411358864114,7,44,11,180,6,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.88,0.5812834224598931,0.5886411358864114,7,44,11,180,3,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.89,0.5657754010695187,0.5657694962042787,6,46,9,181,4,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.9,0.5657754010695187,0.5657694962042787,6,46,9,181,4,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.91,0.5566844919786096,0.5520866072987602,6,47,8,181,5,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.92,0.5566844919786096,0.5520866072987602,6,47,8,181,4,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.93,0.5475935828877005,0.5380373303167421,6,48,7,181,6,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.9400000000000001,0.5385026737967914,0.5236049965997351,6,49,6,181,7,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.9500000000000001,0.5411764705882353,0.5263157894736842,5,49,6,182,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.96,0.5320855614973262,0.5112906186891868,5,50,5,182,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.97,0.5320855614973262,0.5112906186891868,5,50,5,182,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.98,0.5165775401069519,0.4820363858737196,4,52,3,183,8,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,0.99,0.5037433155080213,0.45151367977982837,2,54,1,185,7,11
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_text,1.0,0.5,0.4358974358974359,0,55,0,187,6,11
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.0,0.5,0.17750520712797963,2787,0,767,0,117,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.01,0.5002451314049351,0.17931046785976695,2782,1,766,5,144,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.02,0.5036538145768045,0.18684025101255328,2763,1,766,24,169,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.03,0.509753563410676,0.20010730728301193,2729,1,766,58,170,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.04,0.5149562903572136,0.21122000020542528,2700,1,766,87,168,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.05,0.5203384216812178,0.2225261605205363,2670,1,766,117,173,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.06,0.525899957382689,0.23401370496445748,2639,1,766,148,176,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.07,0.5337937499912286,0.24999154570521825,2595,1,766,192,172,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.08,0.539421012720168,0.2622153986169559,2560,2,765,227,188,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.09,0.5442649309117719,0.27166214153104395,2533,2,765,254,205,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.1,0.5498921936407113,0.28348686056618905,2498,3,764,289,212,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.11,0.5561713468520496,0.29533317317015984,2463,3,764,324,221,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.12,0.5620437409859241,0.3081496333697654,2423,5,762,364,242,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.13,0.5703620693768656,0.3241707949965577,2373,6,761,414,245,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.14,0.5776039715030064,0.33793184404873094,2329,7,760,458,261,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.15,0.5836557700143477,0.3502351789879444,2288,9,758,499,272,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.16,0.5908976721404884,0.3634771857558768,2244,10,757,543,288,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.17,0.6014825304110302,0.38120905463527843,2185,10,757,602,298,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.18,0.6103390719343722,0.3965300698098325,2132,11,756,655,315,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.19,0.6196201492401161,0.4129813522759269,2073,13,754,714,319,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.2,0.6281178820085244,0.4271178357110713,2022,14,753,765,332,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.21,0.6367470688318694,0.4426396228567083,1963,17,750,824,336,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.22,0.646877217702417,0.46078549638087624,1892,21,746,895,318,251
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_reader,0.23,0.6548722907483011,0.4773462937525438,1822,28,739,965,318,251
