evidence_id,source_phase,model_name,candidate_id,split_regime,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,evaluation_level,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,n_readers,n_prefix_rows,stable_enough_rate,result_origin,result_scope,preferred_for_future_tables,notes
online_v2_prefix_00058,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,500,word_count_prefix:500,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,learned_meta_aggregator,reader_aggregated,0.8227146814404431,0.6409503148707971,0.763157894736842,0.7732368896925859,0.1530938579624843,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00059,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,all,word_count_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,learned_meta_aggregator,reader_aggregated,0.8988919667590027,0.8182064718906825,0.7894736842105263,0.8080808080808081,0.1232977882879068,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00060,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,100,chronological_prefix:100,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7700831024930749,0.618137689744338,0.6842105263157895,0.6668831168831169,0.2345154040296148,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00061,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,1000,chronological_prefix:1000,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.871191135734072,0.7886420653760611,0.763157894736842,0.740909090909091,0.1677138900017517,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00062,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,250,chronological_prefix:250,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8240997229916898,0.7187594404184499,0.7368421052631579,0.7199475925319359,0.2106481827237409,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00063,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,50,chronological_prefix:50,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.2416748789009918,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00064,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,500,chronological_prefix:500,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8559556786703602,0.7655057536663423,0.763157894736842,0.740909090909091,0.1854999540259064,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00065,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,all,chronological_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.9002770083102493,0.8408256484687038,0.763157894736842,0.7524223187437353,0.1441469842833177,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00066,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,1,speech_prefix:1,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.871191135734072,0.7899925322828809,0.7894736842105263,0.7738095238095238,0.1649907337695972,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00067,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,2,speech_prefix:2,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8723723723723724,0.7951881781852543,0.753003003003003,0.7417840375586855,0.1666410746216083,55.0,55.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00068,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,3,speech_prefix:3,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.806060606060606,0.5445642122547748,0.7136363636363636,0.6692307692307693,0.1900211435326521,43.0,43.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00069,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,all,speech_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.9127423822714682,0.8630218167308765,0.8157894736842105,0.7946282345234196,0.1342393364499796,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00070,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.868421052631579,0.7901614003007191,0.7894736842105263,0.7738095238095238,0.1669413540814197,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00071,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8708708708708709,0.7876278108003255,0.7394894894894894,0.7250000000000001,0.1673278864985324,55.0,55.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00072,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7969696969696969,0.5338314536340852,0.7136363636363636,0.6692307692307693,0.1954320723707583,43.0,43.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00073,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.907202216066482,0.8509156461902805,0.7894736842105263,0.7738095238095238,0.138329211383528,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00074,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,100,word_count_prefix:100,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7506925207756232,0.5728791990099283,0.7105263157894737,0.6984126984126984,0.2304909019867142,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00075,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,1000,word_count_prefix:1000,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8614958448753463,0.7766878100858183,0.7763157894736843,0.7572879135276778,0.1735932036898977,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00076,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,250,word_count_prefix:250,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8019390581717452,0.6862602905938411,0.6973684210526316,0.6826072715361939,0.2191804679444976,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00077,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,50,word_count_prefix:50,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.2416748789009918,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00078,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,500,word_count_prefix:500,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.8393351800554016,0.735761776992782,0.75,0.7246376811594203,0.1950170678044226,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00079,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,word_count_prefix,all,word_count_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.889196675900277,0.824284187979875,0.763157894736842,0.7524223187437353,0.1506640849143734,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00080,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,100,chronological_prefix:100,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7659279778393352,0.6245295682364223,0.6842105263157895,0.6668831168831169,0.2145138090894417,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00081,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,1000,chronological_prefix:1000,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.868421052631579,0.7930017718348124,0.7894736842105263,0.7738095238095238,0.1533882617732569,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00082,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,250,chronological_prefix:250,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8337950138504155,0.7487532097624865,0.7236842105263158,0.71433344470431,0.1851176605110723,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00083,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,50,chronological_prefix:50,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.2416748789009918,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00084,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,500,chronological_prefix:500,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8573407202216066,0.7806313590949814,0.763157894736842,0.740909090909091,0.1657593671042535,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00085,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,chronological_prefix,all,chronological_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8864265927977839,0.8282667691504859,0.7763157894736843,0.7572879135276778,0.1331421878037689,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00086,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,1,speech_prefix:1,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8642659279778393,0.7930443274430563,0.763157894736842,0.7524223187437353,0.1493350592867007,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00087,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,2,speech_prefix:2,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8618618618618619,0.7829427103581694,0.7672672672672673,0.7472605160834218,0.1487855068532267,55.0,55.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00088,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,3,speech_prefix:3,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.793939393939394,0.5607014472455649,0.7136363636363636,0.6692307692307693,0.1712165105519003,43.0,43.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00089,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,speech_prefix,all,speech_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.9002770083102493,0.8561369366972083,0.8289473684210527,0.8115079365079365,0.1259592001472456,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00090,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8628808864265928,0.7930451385388799,0.75,0.7361111111111112,0.1517716027892464,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00091,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8543543543543544,0.7708062546078298,0.7394894894894894,0.7250000000000001,0.1493329276442336,55.0,55.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00092,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.796969696969697,0.553611111111111,0.7136363636363636,0.6692307692307693,0.1749612959806127,43.0,43.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_00093,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,participant_grouped_kfold,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_strict_online,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8961218836565097,0.8437764794744198,0.8289473684210527,0.8115079365079365,0.1290694493333356,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
