reconciliation_id,metric_name,model_name,candidate_id,split_regime,evaluation_level,source_phase,source_file,source_value,source_context,same_metric_as_others,conflict_group_id,exact_match_group_id,notes
recon_00865,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7,Row 5 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00005_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00866,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7204968944099379,Row 5 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00005_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00867,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1348371411642917,Row 5 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00005_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00868,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.85,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00006_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00869,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.6678571428571429,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00006_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00870,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.75,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00006_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00871,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7222222222222222,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00006_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00872,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1457181069958847,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00006_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00873,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.84,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00007_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00874,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7592857142857143,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00007_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00875,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00007_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00876,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7204968944099379,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00007_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00877,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1506412760156573,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00007_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00878,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.92,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00008_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00879,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8761904761904762,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00008_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00880,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.9,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00008_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00881,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8611111111111112,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00008_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00882,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1149693514717686,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00008_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00883,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.92,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00009_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00884,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8761904761904762,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00009_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00885,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00009_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00886,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00009_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00887,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1003829688153698,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00009_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00888,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.91,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00010_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00889,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00010_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00890,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.75,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00010_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00891,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7619047619047619,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00010_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00892,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1221204423165705,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00010_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00893,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.92,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00011_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00894,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8761904761904762,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00011_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00895,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.75,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00011_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00896,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7619047619047619,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00011_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00897,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1077186070619722,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00011_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00898,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7000000000000001,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00012_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00899,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.5366666666666666,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00012_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00900,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.65,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00012_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00901,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.6590909090909092,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00012_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00902,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.2464236948236428,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00012_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00903,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7000000000000001,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00013_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00904,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.5366666666666666,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00013_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00905,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.45,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00013_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00906,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.375,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00013_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00907,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.2378419642712181,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00013_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00908,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.6900000000000001,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00014_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00909,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.5111111111111111,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00014_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00910,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.65,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00014_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00911,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.6590909090909092,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00014_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00912,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.2444418145956607,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00014_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00913,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7000000000000001,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00015_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00914,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.5366666666666666,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00015_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00915,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.45,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00015_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00916,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.375,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00015_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00917,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.2326157497472624,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00015_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00918,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.96,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00016_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00919,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.9266666666666664,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00016_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00920,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.75,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00016_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00921,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.7619047619047619,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00016_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00922,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1061334833871636,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00016_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00923,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.96,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00017_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00924,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.9266666666666664,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00017_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00925,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00017_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00926,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8295454545454546,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00017_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00927,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.1023899679390663,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00017_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00928,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.96,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00018_AUROC,Legal calibration rows from fast/truncated v1 online run.
recon_00929,PR_AUC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8857142857142857,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00018_PR_AUC,Legal calibration rows from fast/truncated v1 online run.
recon_00930,balanced_accuracy,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00018_balanced_accuracy,Legal calibration rows from fast/truncated v1 online run.
recon_00931,macro_F1,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.8295454545454546,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00018_macro_F1,Legal calibration rows from fast/truncated v1 online run.
recon_00932,Brier,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.0854166666666666,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00018_Brier,Legal calibration rows from fast/truncated v1 online run.
recon_00933,AUROC,online_v1_legal_calibration,nan,participant_grouped_kfold,prefix_level,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0.96,Row 19 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,True,,D3OnlineTargetedOptimization_v1_online_prefix_00019_AUROC,Legal calibration rows from fast/truncated v1 online run.
