evidence_id,source_phase,source_file,source_row_identifier,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,data_scope,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,result_origin,result_scope,preferred_for_future_tables,preferred_for_future_figures,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,metric_scale,value_source_text,source_trace_status,notes
BenchmarkBridge_v1_benchmark_bridge_full_data_0011_00010,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0011_00010,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,unseen_reader,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,57.0,,,,,0.8961218836565096,0.8737669012394285,0.8157894736842105,0.8074324324324325,0.1325857880206321,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0011_00010,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
BenchmarkBridge_v1_benchmark_bridge_full_data_0031_00011,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0031_00011,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,unseen_text,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,242.0,,,,,0.8284880894506563,0.5547798448721939,0.7443850267379679,0.6935457516339869,0.1675926494208323,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0031_00011,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
BenchmarkBridge_v1_benchmark_bridge_full_data_0051_00012,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0051_00012,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,34.0,,,,,0.8541666666666666,0.773968253968254,0.7458333333333333,0.7312252964426877,0.1501092056831028,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0051_00012,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
BenchmarkBridge_v1_benchmark_bridge_full_data_0071_00013,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0071_00013,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,57.0,,,,,0.909972299168975,0.8978873314433282,0.8552631578947368,0.845945945945946,0.1233145003217947,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0071_00013,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
BenchmarkBridge_v1_benchmark_bridge_full_data_0091_00014,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0091_00014,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,leave_one_speech_out,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,242.0,,,,,0.8284880894506563,0.5547798448721939,0.7443850267379679,0.6935457516339869,0.1675926494208323,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0091_00014,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
BenchmarkBridge_v1_benchmark_bridge_full_data_0111_00015,BenchmarkBridge_v1,results/benchmark_bridge_v1_20260506_1836/typ/typ_benchmark_metrics.csv,BenchmarkBridge_v1_benchmark_bridge_full_data_0111_00015,D3,D3_dfm_residual_gaze_only,D3_dfm_residual_gaze_only,benchmark_bridge_full_data,CopCo_TYP,reader_aggregated,participant_grouped_kfold,,,,,D3_dfm_residual_gaze_only,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,57.0,,,,,0.909972299168975,0.8978873314433282,0.8552631578947368,0.845945945945946,0.1233145003217947,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row BenchmarkBridge_v1_benchmark_bridge_full_data_0111_00015,exact_file_trace,Detailed BenchmarkBridge generated metrics with PR-AUC/Brier where available.
OfficialAlignment_v1_0_unseen_reader_00016,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_0_unseen_reader_00016,D3,D3_EyeBench_Lite,D3_EyeBench_Lite,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,,,,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_0_unseen_reader_00016,exact_file_trace,official_attempt_failed
OfficialAlignment_v1_0_unseen_text_00017,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_0_unseen_text_00017,D3,D3_EyeBench_Lite,D3_EyeBench_Lite,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,,,,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_0_unseen_text_00017,exact_file_trace,official_attempt_failed
OfficialAlignment_v1_0_unseen_reader_and_text_00018,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_0_unseen_reader_and_text_00018,D3,D3_EyeBench_Lite,D3_EyeBench_Lite,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,,,,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_0_unseen_reader_and_text_00018,exact_file_trace,official_attempt_failed
OfficialAlignment_v1_1_unseen_reader_00019,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_1_unseen_reader_00019,D3,D3_FullFeature_EyeBenchFolds,D3_FullFeature_EyeBenchFolds,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.8123123123123123,,0.7387387387387387,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_1_unseen_reader_00019,exact_file_trace,EyeBench-fold-aligned_full-feature_non-official
OfficialAlignment_v1_1_unseen_text_00020,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_1_unseen_text_00020,D3,D3_FullFeature_EyeBenchFolds,D3_FullFeature_EyeBenchFolds,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.8140562248995985,,0.6975903614457831,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_1_unseen_text_00020,exact_file_trace,EyeBench-fold-aligned_full-feature_non-official
OfficialAlignment_v1_1_unseen_reader_and_text_00021,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_1_unseen_reader_and_text_00021,D3,D3_FullFeature_EyeBenchFolds,D3_FullFeature_EyeBenchFolds,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.724025974025974,,0.711038961038961,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_1_unseen_reader_and_text_00021,exact_file_trace,EyeBench-fold-aligned_full-feature_non-official
OfficialAlignment_v1_2_unseen_reader_00022,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_2_unseen_reader_00022,D3,D3_FullData_EyeBenchStyle,D3_FullData_EyeBenchStyle,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.8961218836565096,,0.8157894736842105,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_2_unseen_reader_00022,exact_file_trace,internal_EyeBench-style_benchmark-relative
OfficialAlignment_v1_2_unseen_text_00023,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_2_unseen_text_00023,D3,D3_FullData_EyeBenchStyle,D3_FullData_EyeBenchStyle,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.8284880894506563,,0.7443850267379679,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_2_unseen_text_00023,exact_file_trace,internal_EyeBench-style_benchmark-relative
OfficialAlignment_v1_2_unseen_reader_and_text_00024,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_2_unseen_reader_and_text_00024,D3,D3_FullData_EyeBenchStyle,D3_FullData_EyeBenchStyle,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,,,,,,0.8541666666666666,,0.7458333333333333,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_2_unseen_reader_and_text_00024,exact_file_trace,internal_EyeBench-style_benchmark-relative
OfficialAlignment_v1_3_unseen_reader_00025,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_3_unseen_reader_00025,D3,Majority Class / Chance,Majority Class / Chance,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.503,,0.503,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_3_unseen_reader_00025,exact_file_trace,official_reported_reference
OfficialAlignment_v1_3_unseen_text_00026,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_3_unseen_text_00026,D3,Majority Class / Chance,Majority Class / Chance,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.496,,0.496,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_3_unseen_text_00026,exact_file_trace,official_reported_reference
OfficialAlignment_v1_3_unseen_reader_and_text_00027,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_3_unseen_reader_and_text_00027,D3,Majority Class / Chance,Majority Class / Chance,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.501,,0.501,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_3_unseen_reader_and_text_00027,exact_file_trace,official_reported_reference
OfficialAlignment_v1_4_unseen_reader_00028,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_4_unseen_reader_00028,D3,Reading Speed,Reading Speed,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.607,,0.5770000000000001,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_4_unseen_reader_00028,exact_file_trace,official_reported_reference
OfficialAlignment_v1_4_unseen_text_00029,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_4_unseen_text_00029,D3,Reading Speed,Reading Speed,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.562,,0.5489999999999999,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_4_unseen_text_00029,exact_file_trace,official_reported_reference
OfficialAlignment_v1_4_unseen_reader_and_text_00030,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_4_unseen_reader_and_text_00030,D3,Reading Speed,Reading Speed,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.509,,0.506,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_4_unseen_reader_and_text_00030,exact_file_trace,official_reported_reference
OfficialAlignment_v1_5_unseen_reader_00031,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_5_unseen_reader_00031,D3,Text-Only Roberta,Text-Only Roberta,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.47,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_5_unseen_reader_00031,exact_file_trace,official_reported_reference
OfficialAlignment_v1_5_unseen_text_00032,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_5_unseen_text_00032,D3,Text-Only Roberta,Text-Only Roberta,official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.5,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_5_unseen_text_00032,exact_file_trace,official_reported_reference
OfficialAlignment_v1_5_unseen_reader_and_text_00033,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_5_unseen_reader_and_text_00033,D3,Text-Only Roberta,Text-Only Roberta,official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.504,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_5_unseen_reader_and_text_00033,exact_file_trace,official_reported_reference
OfficialAlignment_v1_6_unseen_reader_00034,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_6_unseen_reader_00034,D3,Logistic Regression~\cite{meziere2023using},Logistic Regression~\cite{meziere2023using},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.831,,0.755,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_6_unseen_reader_00034,exact_file_trace,official_reported_reference
OfficialAlignment_v1_6_unseen_text_00035,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_6_unseen_text_00035,D3,Logistic Regression~\cite{meziere2023using},Logistic Regression~\cite{meziere2023using},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.833,,0.7659999999999999,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_6_unseen_text_00035,exact_file_trace,official_reported_reference
OfficialAlignment_v1_6_unseen_reader_and_text_00036,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_6_unseen_reader_and_text_00036,D3,Logistic Regression~\cite{meziere2023using},Logistic Regression~\cite{meziere2023using},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.6890000000000001,,0.635,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_6_unseen_reader_and_text_00036,exact_file_trace,official_reported_reference
OfficialAlignment_v1_7_unseen_reader_00037,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_7_unseen_reader_00037,D3,SVM~\cite{hollenstein2023zuco},SVM~\cite{hollenstein2023zuco},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.7070000000000001,,0.7070000000000001,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_7_unseen_reader_00037,exact_file_trace,official_reported_reference
OfficialAlignment_v1_7_unseen_text_00038,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_7_unseen_text_00038,D3,SVM~\cite{hollenstein2023zuco},SVM~\cite{hollenstein2023zuco},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.774,,0.774,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_7_unseen_text_00038,exact_file_trace,official_reported_reference
OfficialAlignment_v1_7_unseen_reader_and_text_00039,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_7_unseen_reader_and_text_00039,D3,SVM~\cite{hollenstein2023zuco},SVM~\cite{hollenstein2023zuco},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.647,,0.647,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_7_unseen_reader_and_text_00039,exact_file_trace,official_reported_reference
OfficialAlignment_v1_8_unseen_reader_00040,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_8_unseen_reader_00040,D3,Random Forest~\cite{makowski2024detection},Random Forest~\cite{makowski2024detection},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.8009999999999999,,0.698,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_8_unseen_reader_00040,exact_file_trace,official_reported_reference
OfficialAlignment_v1_8_unseen_text_00041,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_8_unseen_text_00041,D3,Random Forest~\cite{makowski2024detection},Random Forest~\cite{makowski2024detection},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.915,,0.815,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_8_unseen_text_00041,exact_file_trace,official_reported_reference
OfficialAlignment_v1_8_unseen_reader_and_text_00042,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_8_unseen_reader_and_text_00042,D3,Random Forest~\cite{makowski2024detection},Random Forest~\cite{makowski2024detection},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.659,,0.597,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_8_unseen_reader_and_text_00042,exact_file_trace,official_reported_reference
OfficialAlignment_v1_9_unseen_reader_00043,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_9_unseen_reader_00043,D3,AhnRNN~\citep{ahn2020towards},AhnRNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.501,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_9_unseen_reader_00043,exact_file_trace,official_reported_reference
OfficialAlignment_v1_9_unseen_text_00044,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_9_unseen_text_00044,D3,AhnRNN~\citep{ahn2020towards},AhnRNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.5,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_9_unseen_text_00044,exact_file_trace,official_reported_reference
OfficialAlignment_v1_9_unseen_reader_and_text_00045,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_9_unseen_reader_and_text_00045,D3,AhnRNN~\citep{ahn2020towards},AhnRNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.5,,0.5,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_9_unseen_reader_and_text_00045,exact_file_trace,official_reported_reference
OfficialAlignment_v1_10_unseen_reader_00046,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_10_unseen_reader_00046,D3,AhnCNN~\citep{ahn2020towards},AhnCNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.853,,0.777,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_10_unseen_reader_00046,exact_file_trace,official_reported_reference
OfficialAlignment_v1_10_unseen_text_00047,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_10_unseen_text_00047,D3,AhnCNN~\citep{ahn2020towards},AhnCNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.857,,0.775,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_10_unseen_text_00047,exact_file_trace,official_reported_reference
OfficialAlignment_v1_10_unseen_reader_and_text_00048,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_10_unseen_reader_and_text_00048,D3,AhnCNN~\citep{ahn2020towards},AhnCNN~\citep{ahn2020towards},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.7490000000000001,,0.6559999999999999,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_10_unseen_reader_and_text_00048,exact_file_trace,official_reported_reference
OfficialAlignment_v1_11_unseen_reader_00049,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_11_unseen_reader_00049,D3,BEyeLSTM~\citep{reich_inferring_2022},BEyeLSTM~\citep{reich_inferring_2022},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.794,,0.7190000000000001,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_11_unseen_reader_00049,exact_file_trace,official_reported_reference
OfficialAlignment_v1_11_unseen_text_00050,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_11_unseen_text_00050,D3,BEyeLSTM~\citep{reich_inferring_2022},BEyeLSTM~\citep{reich_inferring_2022},official_fold_full_feature,CopCo_TYP,trial_level,unseen_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.85,,0.768,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_11_unseen_text_00050,exact_file_trace,official_reported_reference
OfficialAlignment_v1_11_unseen_reader_and_text_00051,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,OfficialAlignment_v1_11_unseen_reader_and_text_00051,D3,BEyeLSTM~\citep{reich_inferring_2022},BEyeLSTM~\citep{reich_inferring_2022},official_fold_full_feature,CopCo_TYP,trial_level,unseen_reader_and_text,,,,,,,,,,,clean,clean_evaluation,secondary_completed_result,,,False,False,,,,,,0.6920000000000001,,0.647,,,,,,,,,,,proportion_0_1_for_performance_metrics,Copied from v1 canonical row OfficialAlignment_v1_11_unseen_reader_and_text_00051,exact_file_trace,official_reported_reference
